TSNE1,TSNE2,Cluster,Engagement Rate,Platform,Age,Gender,Sentiment,Region
80.09069,13.229921,3,21.8,LinkedIn,56,2,Neutral,Venezuela
-24.566658,-2.0180976,4,17.17,Twitter,24,2,Positive,Belgium
24.712593,42.0371,2,13.55,Facebook,19,0,Unknown,Bolivia
66.83557,31.886084,3,22.36,Facebook,24,1,Unknown,Poland
69.95164,-29.565458,3,168.13,Facebook,42,0,Unknown,Italy
45.186893,-35.6518,0,129.48,LinkedIn,24,0,Unknown,Myanmar
-50.567738,24.050177,1,28.8,Facebook,31,2,Positive,Gabon
-1.1987486,-25.631723,0,55.83,LinkedIn,46,1,Unknown,Saint Barthelemy
66.18172,-31.72783,3,104.83,LinkedIn,47,2,Unknown,Grenada
70.496666,-33.27099,3,116.26,LinkedIn,62,0,Unknown,Cambodia
46.888577,21.95427,3,20.73,Facebook,65,2,Unknown,Lao People's Democratic Republic
44.275238,40.901207,2,17.62,Instagram,19,0,Negative,Belarus
-18.782244,44.574966,2,16.02,Facebook,37,0,Negative,Christmas Island
-16.310133,-43.806114,0,133.41,Facebook,56,2,Unknown,Wallis and Futuna
53.582176,-5.4155607,3,30.05,Facebook,54,1,Unknown,Netherlands Antilles
11.873928,36.983997,2,14.93,Twitter,60,0,Neutral,Bulgaria
69.56601,-31.304062,3,126.11,Facebook,27,2,Positive,Solomon Islands
-30.622456,19.521729,1,19.63,Instagram,27,2,Unknown,Gibraltar
79.75339,-23.473524,3,85.59,LinkedIn,21,1,Neutral,France
-14.899077,-41.650448,0,105.42,Instagram,27,2,Positive,Poland
-65.77455,-10.52853,4,52.8,Facebook,23,1,Unknown,Honduras
47.407326,-32.884426,0,83.87,Instagram,50,0,Unknown,Liechtenstein
-36.443607,-39.589878,4,102.49,Twitter,48,1,Neutral,Paraguay
43.491684,-29.08509,0,79.62,Twitter,34,1,Negative,Lesotho
-43.133938,-39.5033,4,86.4,Facebook,45,1,Unknown,Sao Tome and Principe
26.097946,44.42688,2,28.72,Instagram,59,2,Positive,Sri Lanka
-13.585491,-42.31138,0,129.29,Twitter,44,0,Unknown,Slovenia
-57.616016,-2.3062847,4,46.71,Twitter,65,0,Unknown,Syrian Arab Republic
15.748299,-2.3588014,0,43.05,Instagram,51,2,Neutral,Syrian Arab Republic
33.858414,-38.093197,0,76.68,Instagram,31,2,Unknown,Ireland
-20.594915,9.862523,2,27.21,Instagram,51,2,Unknown,Saudi Arabia
-47.097797,-8.738932,4,19.81,Facebook,57,2,Unknown,Guam
-57.953594,-35.766975,4,37.06,LinkedIn,35,0,Negative,Tuvalu
-53.331963,41.18979,1,20.0,LinkedIn,23,0,Positive,Bangladesh
-44.74758,25.234877,1,17.5,Instagram,62,0,Neutral,Ethiopia
38.822052,31.023523,2,10.0,Instagram,50,1,Unknown,Belarus
68.068054,35.9886,3,23.36,Facebook,55,2,Neutral,United States Minor Outlying Islands
46.933117,-25.338884,0,39.91,Facebook,63,1,Neutral,Finland
-29.737766,-28.330467,4,70.21,Instagram,28,1,Positive,Kyrgyz Republic
9.094774,33.901188,2,12.92,LinkedIn,42,1,Negative,Nepal
-35.11394,0.14629665,4,9.53,Instagram,28,0,Negative,Georgia
79.54527,6.6952567,3,36.14,Instagram,32,0,Neutral,Guernsey
42.942062,-44.893803,0,161.81,Instagram,32,1,Neutral,Finland
6.840784,-11.660021,0,27.12,Twitter,63,1,Neutral,Brazil
-68.78537,-8.521193,4,19.97,Twitter,64,2,Unknown,Falkland Islands (Malvinas)
64.29893,-3.3582451,3,11.51,Instagram,58,1,Unknown,Austria
-46.29123,24.54802,1,13.49,Facebook,31,0,Unknown,Aruba
-78.85465,11.826474,1,18.26,Instagram,59,1,Negative,Kyrgyz Republic
-26.658722,35.316765,1,33.94,Facebook,57,0,Unknown,Tuvalu
-36.81481,43.55648,1,12.97,Instagram,49,1,Unknown,Norfolk Island
-30.269415,-30.774426,4,71.48,Twitter,63,2,Positive,Lesotho
-17.772223,1.1239476,2,45.54,Twitter,62,2,Negative,Iceland
42.919765,-26.835512,0,69.97,Facebook,61,2,Unknown,Sweden
-66.40014,-18.140493,4,34.65,LinkedIn,39,0,Unknown,Eritrea
34.732903,-17.438223,0,8.84,Instagram,18,1,Unknown,Puerto Rico
57.207863,-34.887775,3,62.69,Facebook,42,2,Unknown,Timor-Leste
78.44856,38.43583,3,7.83,Twitter,34,2,Negative,Bhutan
-55.405186,-19.519373,4,31.89,Facebook,41,1,Unknown,Dominican Republic
63.958332,-18.262602,3,84.35,Facebook,55,1,Neutral,Isle of Man
17.275343,23.671028,2,24.75,LinkedIn,61,0,Unknown,Bahamas
-72.381355,-24.54299,4,38.56,LinkedIn,41,2,Negative,Finland
31.12624,26.525444,2,13.52,Facebook,19,2,Neutral,Czech Republic
-27.567877,-8.65081,4,58.8,Instagram,55,0,Neutral,Vanuatu
12.039057,3.9908514,2,8.92,Instagram,46,1,Unknown,Korea
53.01515,8.752853,3,20.32,LinkedIn,23,1,Neutral,American Samoa
-31.103834,-19.9728,4,37.01,Instagram,29,1,Unknown,Liberia
-0.9357258,41.45075,2,19.07,Instagram,30,0,Neutral,France
76.23434,-19.037762,3,49.2,Twitter,41,0,Unknown,Venezuela
-35.48426,-40.374317,4,64.86,LinkedIn,23,2,Positive,Haiti
-31.36767,39.23,1,22.36,Facebook,50,0,Neutral,Peru
-33.032047,43.288666,1,31.71,LinkedIn,24,2,Positive,Venezuela
77.99411,-14.148106,3,45.69,LinkedIn,21,2,Negative,Canada
-24.769035,-13.106334,4,40.33,Twitter,45,2,Unknown,Cape Verde
41.148125,-41.23529,0,92.09,Instagram,39,2,Unknown,Jordan
-41.496975,-33.104004,4,67.69,Twitter,50,0,Unknown,Poland
80.13172,12.332779,3,19.98,Twitter,28,1,Unknown,Iceland
-27.716139,30.687178,1,22.61,LinkedIn,21,0,Neutral,Samoa
20.994375,-44.05649,0,78.56,Facebook,40,2,Negative,Japan
58.51875,21.831572,3,20.64,Facebook,23,0,Unknown,Niue
74.42187,-29.437956,3,162.11,Facebook,32,2,Unknown,Guinea
24.358994,-1.4814798,0,15.46,Twitter,65,0,Unknown,Costa Rica
6.079697,-34.64303,0,37.31,Facebook,62,2,Negative,Brunei Darussalam
-52.258804,36.804176,1,25.73,Twitter,56,0,Unknown,Zimbabwe
6.780402,0.9457332,2,32.55,Twitter,18,0,Positive,Congo
-9.586351,-36.479767,0,41.32,Facebook,41,0,Neutral,San Marino
36.42507,-24.70739,0,64.3,Instagram,27,2,Unknown,Togo
61.93185,-16.476469,3,42.24,LinkedIn,37,2,Unknown,Tonga
-35.0397,-11.833668,4,31.58,LinkedIn,23,0,Negative,Norway
-77.50345,21.564257,1,17.55,Twitter,53,0,Unknown,Vietnam
55.94101,23.16866,3,10.74,Twitter,38,0,Neutral,Guinea-Bissau
79.22837,27.697931,3,19.88,Instagram,26,1,Unknown,Cameroon
44.521603,-4.118064,3,50.55,Twitter,47,0,Neutral,Iraq
49.297813,-39.192158,0,156.63,Facebook,62,2,Unknown,Peru
-57.37171,-2.0064025,4,43.56,Twitter,30,2,Positive,Lao People's Democratic Republic
-77.44252,-21.64917,4,32.14,Twitter,62,0,Unknown,Turkmenistan
69.842125,-4.0092297,3,46.45,LinkedIn,35,0,Neutral,Chad
10.671747,35.860905,2,6.76,Twitter,62,2,Positive,Egypt
-27.45056,-43.910034,4,49.28,LinkedIn,22,2,Neutral,Palestinian Territory
-75.4697,-13.941343,4,37.7,Facebook,28,1,Positive,Slovenia
30.2159,28.012945,2,14.55,Instagram,43,0,Neutral,Niger
-72.95759,-17.960758,4,39.43,Twitter,33,1,Neutral,Taiwan
-8.53768,11.351404,2,16.36,Instagram,28,1,Negative,Togo
32.7005,44.935875,2,13.61,Twitter,41,2,Unknown,Bangladesh
22.898151,10.528037,2,16.76,LinkedIn,62,1,Negative,Hungary
-73.7719,-29.313246,4,46.07,LinkedIn,41,0,Unknown,Ireland
-34.66027,13.460587,1,25.47,Facebook,43,0,Unknown,Christmas Island
49.833866,4.2430124,3,8.23,LinkedIn,39,0,Neutral,Kiribati
-74.2701,-4.539901,4,35.7,LinkedIn,63,1,Neutral,Moldova
-61.007504,14.096079,1,22.4,Twitter,30,2,Negative,Bahamas
-46.058365,43.78582,1,12.04,Twitter,24,2,Positive,Haiti
3.813959,-48.42035,0,214.32,Facebook,42,1,Unknown,Bolivia
-33.659874,-19.390337,4,11.92,Twitter,56,2,Unknown,Hungary
45.43221,38.611374,2,4.46,Instagram,64,1,Unknown,Finland
78.34957,-4.1608152,3,39.8,LinkedIn,53,2,Positive,Morocco
72.794716,12.543662,3,31.73,Twitter,57,0,Unknown,Venezuela
-51.21939,-10.266442,4,26.57,LinkedIn,24,1,Unknown,Estonia
62.564434,-18.242613,3,70.21,Facebook,21,0,Negative,Netherlands Antilles
36.31185,26.518473,2,12.57,Twitter,58,2,Unknown,Falkland Islands (Malvinas)
-75.84934,37.248707,1,24.99,Twitter,43,1,Unknown,Panama
8.828693,40.148438,2,22.16,Twitter,38,2,Unknown,Hungary
-48.073242,18.453188,1,24.93,Twitter,39,0,Unknown,Chad
-77.56285,-25.462862,4,43.06,LinkedIn,26,2,Positive,Pakistan
-65.2812,-23.774086,4,60.0,Instagram,24,1,Negative,Serbia
39.733006,19.084288,3,43.49,LinkedIn,62,1,Unknown,Ireland
44.69751,-1.3357376,3,33.64,Facebook,50,0,Negative,Mayotte
-35.239594,3.4347217,1,47.71,LinkedIn,29,1,Positive,Sao Tome and Principe
-74.54969,-31.481907,4,58.08,Instagram,45,2,Neutral,Uzbekistan
-15.852281,30.495068,2,19.41,Facebook,47,1,Unknown,Puerto Rico
-77.16456,9.451558,1,19.21,LinkedIn,56,2,Unknown,Swaziland
13.769059,13.099065,2,32.26,Instagram,63,2,Neutral,Oman
60.245888,-33.853817,3,157.02,LinkedIn,39,1,Unknown,Netherlands
-71.74551,-32.379974,4,69.18,Instagram,41,2,Unknown,Rwanda
-77.33043,-34.741405,4,150.8,Facebook,28,0,Unknown,Turkey
64.47423,11.842009,3,17.46,LinkedIn,48,1,Negative,Sweden
28.97385,-16.840046,0,35.4,Facebook,50,0,Negative,Congo
74.625435,36.95977,3,15.55,Twitter,25,0,Unknown,Saint Pierre and Miquelon
74.282715,34.503624,3,15.31,Instagram,56,0,Neutral,Turkmenistan
73.467735,-14.866529,3,75.56,LinkedIn,46,2,Negative,Djibouti
-70.06031,-14.27316,4,34.84,Instagram,34,0,Negative,Congo
36.407017,-24.439072,0,57.32,Instagram,26,1,Neutral,Vanuatu
-74.737816,-30.301153,4,82.18,Facebook,19,0,Positive,Honduras
13.422504,-13.651154,0,28.8,Twitter,46,0,Neutral,Grenada
-66.44904,21.023943,1,11.7,Instagram,23,0,Unknown,Israel
45.866165,-35.720127,0,128.85,Facebook,57,2,Positive,United Kingdom
46.862034,-23.472376,3,27.96,Facebook,60,1,Negative,Belgium
-78.312195,34.75319,1,21.17,LinkedIn,32,1,Unknown,Cuba
35.52771,-21.480774,0,44.69,Instagram,45,2,Unknown,Ecuador
-16.976109,18.50216,2,38.02,Twitter,30,2,Unknown,Croatia
-3.0255973,-29.388374,0,54.86,LinkedIn,58,2,Unknown,Palestinian Territory
54.526295,37.47587,3,15.74,Twitter,55,2,Neutral,Haiti
75.52574,-17.442926,3,75.53,Instagram,27,1,Unknown,Vietnam
-83.43381,-26.270163,4,65.76,Twitter,35,2,Unknown,Nigeria
-79.56058,-8.5690565,4,52.44,LinkedIn,57,2,Unknown,Pakistan
53.88347,34.604748,3,11.27,Twitter,39,2,Unknown,Hungary
76.872765,6.1529202,3,47.9,Twitter,34,1,Positive,Saint Lucia
-33.9232,-17.023144,4,20.7,Twitter,18,0,Negative,Isle of Man
76.35819,-27.38019,3,123.44,LinkedIn,39,2,Negative,Liechtenstein
0.37979314,21.841522,2,27.78,LinkedIn,50,1,Negative,Switzerland
82.07559,-26.434097,3,51.59,Facebook,52,1,Unknown,Cocos (Keeling) Islands
11.8757925,-15.493336,0,47.62,Instagram,61,0,Positive,Saint Vincent and the Grenadines
14.723374,-35.725365,0,53.08,Twitter,35,1,Neutral,Palestinian Territory
-20.18172,-40.733177,0,100.98,Facebook,64,2,Unknown,China
-78.36741,35.859337,1,15.98,Twitter,38,2,Positive,Morocco
-31.132141,23.839258,1,25.04,Facebook,45,0,Unknown,Tonga
-30.461771,24.53028,1,16.28,LinkedIn,63,2,Unknown,Papua New Guinea
52.409195,21.285675,3,19.4,Twitter,38,1,Unknown,Guernsey
-31.186363,21.823622,1,7.81,Instagram,28,2,Unknown,Colombia
-45.96135,-27.81869,4,36.06,Facebook,51,0,Positive,French Polynesia
60.20852,33.482727,3,19.83,Instagram,24,0,Unknown,France
71.79287,-17.196507,3,81.44,Facebook,46,0,Negative,Ireland
-67.27481,-9.868898,4,44.69,LinkedIn,39,0,Positive,Argentina
16.761276,-0.029650465,2,33.48,LinkedIn,55,2,Unknown,Peru
81.033134,-1.3102165,3,26.24,Instagram,24,0,Positive,Greece
-31.786041,-37.872036,4,41.4,Facebook,29,0,Neutral,Costa Rica
-49.1892,41.44323,1,19.0,LinkedIn,38,2,Unknown,Sudan
-4.371538,-12.657671,0,29.07,Twitter,65,1,Positive,Bolivia
-25.899702,14.950203,1,24.26,Instagram,56,2,Unknown,Saudi Arabia
-34.67111,-1.5065298,4,27.38,Twitter,43,0,Unknown,Ghana
25.244827,42.854794,2,20.68,Facebook,51,0,Unknown,Bosnia and Herzegovina
30.293083,-40.076405,0,56.13,Facebook,62,2,Negative,Lithuania
21.011612,-42.741173,0,129.88,Facebook,36,1,Negative,Jamaica
47.07225,17.506844,3,9.18,Twitter,44,1,Positive,Armenia
57.89812,-7.7756205,3,50.53,LinkedIn,30,0,Unknown,Afghanistan
34.32177,16.62889,2,35.92,LinkedIn,38,2,Unknown,Kenya
-15.466453,-44.568676,0,136.03,Twitter,35,0,Positive,Puerto Rico
-74.32372,26.534534,1,13.6,Twitter,65,1,Neutral,Cape Verde
30.765556,-7.1501184,0,57.64,Facebook,36,0,Neutral,China
-17.427664,-43.094917,0,124.57,Twitter,25,1,Neutral,Sweden
28.727724,22.361488,2,22.53,Instagram,36,2,Neutral,Niger
-3.0162888,-37.70091,0,93.49,LinkedIn,44,0,Unknown,Azerbaijan
-76.04134,28.03164,1,15.15,Instagram,21,1,Neutral,Cambodia
-71.85193,-33.19506,4,116.6,Facebook,33,1,Neutral,Qatar
-28.238531,-10.133901,4,46.19,Twitter,39,2,Unknown,Uruguay
67.36796,8.269745,3,41.69,Facebook,35,0,Negative,Greece
59.523415,-33.648014,3,108.16,Facebook,44,2,Unknown,American Samoa
-42.01676,9.602506,1,44.42,Instagram,53,2,Positive,Liberia
54.519917,-20.179407,3,12.11,Instagram,18,2,Negative,United States Virgin Islands
9.168163,-14.188106,0,17.69,LinkedIn,34,1,Unknown,Greenland
67.395004,-16.594965,3,65.24,LinkedIn,61,2,Unknown,Palau
-33.432415,39.218544,1,26.97,Instagram,60,1,Unknown,Aruba
-68.467415,16.739344,1,22.42,Instagram,65,0,Negative,Vietnam
67.41142,24.914907,3,29.06,Facebook,28,1,Unknown,Germany
-30.00022,-27.751411,4,88.06,Facebook,41,0,Positive,Georgia
64.32032,10.245295,3,21.22,Facebook,26,1,Unknown,Honduras
53.461765,-7.428507,3,51.05,Instagram,64,2,Negative,Cape Verde
-11.70038,-45.51034,0,165.44,Twitter,30,0,Negative,Colombia
-79.74777,34.381393,1,26.63,Twitter,48,0,Unknown,Georgia
-11.227695,27.489618,2,12.28,LinkedIn,51,0,Negative,United States Virgin Islands
-14.037325,20.99806,2,25.31,Facebook,37,0,Neutral,Algeria
20.259989,-41.321068,0,172.07,LinkedIn,47,2,Neutral,Norfolk Island
77.7018,-32.148132,3,174.55,Instagram,58,2,Positive,Suriname
-53.6633,-17.548378,4,38.51,Twitter,45,0,Neutral,Cambodia
-38.158268,-38.380184,4,114.77,Facebook,25,0,Unknown,Belgium
-5.238876,-29.581736,0,59.87,Twitter,18,0,Unknown,Niger
57.03465,37.695114,3,4.47,Twitter,32,0,Neutral,Burkina Faso
-66.086876,26.226917,1,38.02,Instagram,29,1,Unknown,Lao People's Democratic Republic
-72.24993,-24.41128,4,41.93,LinkedIn,30,0,Unknown,American Samoa
48.1796,-3.5469718,3,41.31,LinkedIn,28,0,Positive,United Arab Emirates
43.69069,23.581717,3,34.4,LinkedIn,54,2,Neutral,Albania
33.26606,27.99887,2,25.7,Instagram,21,1,Unknown,Palestinian Territory
-59.836384,-25.345297,4,104.88,Facebook,43,0,Unknown,Isle of Man
40.893833,-45.624577,0,131.71,Facebook,53,2,Negative,Panama
32.170673,30.469995,2,28.94,Facebook,20,1,Neutral,Palau
-8.8039875,35.182915,2,17.55,Instagram,45,1,Unknown,Nauru
-7.17738,44.327644,2,7.91,Instagram,50,0,Negative,Mali
-6.931446,36.069103,2,21.35,Instagram,49,2,Negative,Palestinian Territory
-50.387886,41.200535,1,13.45,Twitter,48,1,Unknown,Netherlands Antilles
22.227755,-45.789715,0,44.32,Instagram,39,0,Unknown,Reunion
82.15262,-14.144109,3,26.78,Instagram,43,0,Neutral,Georgia
78.19102,-28.891441,3,202.78,Instagram,36,2,Unknown,Trinidad and Tobago
-51.508327,9.103692,1,27.08,Instagram,22,1,Positive,Ireland
-4.717496,-15.938173,0,24.27,Facebook,60,2,Negative,Saint Vincent and the Grenadines
67.83953,-30.943903,3,105.15,LinkedIn,32,0,Unknown,Lebanon
-35.626595,30.945164,1,27.16,Twitter,40,0,Neutral,Uruguay
11.9714155,37.037434,2,17.35,Instagram,26,2,Positive,Grenada
-12.123994,45.133804,2,27.49,Facebook,26,0,Positive,Singapore
40.124577,43.828514,2,24.97,LinkedIn,47,1,Neutral,Heard Island and McDonald Islands
-22.593718,12.783504,2,24.13,Instagram,55,2,Positive,Tuvalu
-26.328491,-4.4370885,4,27.5,LinkedIn,44,2,Unknown,Hong Kong
81.220276,8.707968,3,31.58,Twitter,55,0,Positive,Angola
41.92329,-45.457256,0,135.66,Instagram,40,0,Unknown,Norway
-39.472904,36.79636,1,15.56,Facebook,37,0,Negative,Sao Tome and Principe
67.47408,21.840197,3,24.83,Instagram,44,1,Neutral,Luxembourg
48.57032,31.491917,3,29.73,Facebook,64,2,Positive,Tajikistan
-56.51919,23.383656,1,20.46,LinkedIn,31,1,Unknown,Bahrain
-52.191666,10.814344,1,34.64,Twitter,57,2,Positive,Honduras
32.485844,-12.2521515,0,45.49,Facebook,41,2,Unknown,Costa Rica
9.738287,37.32689,2,17.48,LinkedIn,54,0,Unknown,French Polynesia
-44.391907,20.083302,1,16.96,Facebook,34,1,Neutral,Central African Republic
8.119659,-21.884066,0,65.2,LinkedIn,51,0,Positive,Guinea-Bissau
-58.00411,23.594135,1,27.0,Twitter,37,2,Unknown,Tajikistan
12.619227,-4.691727,0,36.39,Twitter,47,1,Positive,Zimbabwe
-45.673767,9.640048,1,27.49,Facebook,21,0,Neutral,Uruguay
44.017216,-0.31094584,3,32.99,Instagram,32,0,Unknown,Congo
6.1362233,-47.926666,0,239.59,Facebook,55,1,Unknown,Tonga
27.60387,-21.41197,0,29.91,LinkedIn,43,1,Unknown,Chad
-74.775566,14.918721,1,29.91,Twitter,31,2,Unknown,Guernsey
-83.65318,-29.3093,4,117.58,Instagram,35,1,Negative,Kenya
75.81769,-12.653546,3,55.04,Twitter,55,0,Unknown,Guinea
-56.75393,-1.9344288,4,40.53,Twitter,44,1,Unknown,United States Minor Outlying Islands
-13.93352,-45.207424,0,176.18,LinkedIn,37,2,Negative,Turks and Caicos Islands
70.7486,-17.935583,3,52.52,Instagram,46,1,Neutral,Zambia
-37.84428,-11.129945,4,25.5,Instagram,49,1,Unknown,Brazil
27.875479,1.146599,2,28.56,Instagram,52,2,Positive,New Zealand
-63.389908,35.366768,1,15.1,Instagram,43,2,Negative,Korea
-40.40027,-22.935476,4,42.07,Instagram,19,0,Unknown,French Southern Territories
54.78017,-23.895498,3,34.07,LinkedIn,58,2,Negative,Georgia
83.90111,20.623558,3,31.45,LinkedIn,22,0,Positive,Antigua and Barbuda
-27.762945,8.967649,1,8.85,Twitter,63,0,Unknown,Antarctica (the territory South of 60 deg S)
4.1838965,-36.21237,0,31.13,Facebook,28,2,Positive,Zimbabwe
-38.836067,-20.349869,4,57.76,Facebook,55,2,Positive,Burundi
27.755098,5.0602684,2,19.28,LinkedIn,57,2,Negative,Saint Pierre and Miquelon
-43.439194,0.48334277,4,43.44,Twitter,38,2,Positive,Saint Pierre and Miquelon
19.085138,-46.735176,0,89.57,Facebook,31,0,Unknown,Ukraine
84.2856,9.38112,3,40.1,Facebook,31,2,Unknown,Timor-Leste
57.39213,37.089,3,9.46,Twitter,38,0,Negative,Kazakhstan
53.633987,-6.581012,3,43.86,LinkedIn,36,2,Positive,China
-75.76787,29.088053,1,8.14,LinkedIn,36,0,Positive,Nepal
6.866169,-42.428364,0,114.66,Facebook,45,0,Unknown,Tanzania
-47.038322,14.316815,1,10.87,Facebook,40,0,Positive,Oman
-3.4453242,35.505028,2,26.1,Instagram,59,2,Unknown,Marshall Islands
7.8406715,41.710926,2,16.59,LinkedIn,46,2,Negative,Turkey
9.790013,-0.1858048,2,31.62,Twitter,49,1,Negative,Nigeria
-60.191147,-24.83225,4,110.76,LinkedIn,62,0,Positive,Honduras
-3.9435802,-33.895493,0,64.62,Twitter,19,0,Unknown,Guadeloupe
-14.070145,47.10347,2,24.01,LinkedIn,64,0,Unknown,Martinique
24.155405,10.441219,2,9.13,Facebook,36,2,Unknown,Saint Lucia
64.91941,7.679909,3,38.84,Instagram,31,0,Unknown,Kiribati
20.652033,20.571692,2,32.21,LinkedIn,63,0,Unknown,Lesotho
33.261677,-20.095602,0,34.96,Instagram,65,0,Positive,French Southern Territories
-54.93738,-32.279556,4,38.91,Twitter,65,1,Unknown,Bulgaria
17.196299,36.078697,2,6.66,LinkedIn,32,1,Unknown,Congo
47.08508,-39.17847,0,155.14,Instagram,24,1,Negative,Japan
74.15268,30.793623,3,18.23,Twitter,53,0,Unknown,Uzbekistan
-65.35481,34.5804,1,14.66,LinkedIn,31,2,Neutral,Isle of Man
72.74004,-14.222496,3,64.58,LinkedIn,42,0,Unknown,Bulgaria
-51.78684,-34.58415,4,37.43,Facebook,38,0,Unknown,Zambia
-1.6764584,-15.48791,0,18.47,Facebook,64,0,Unknown,Mozambique
-13.192281,2.3059027,2,35.07,Twitter,43,1,Unknown,Uruguay
66.91061,-33.152706,3,152.68,Instagram,64,2,Negative,Holy See (Vatican City State)
-20.245176,-4.4455156,4,20.71,Instagram,65,1,Neutral,Switzerland
1.7369107,7.8303995,2,27.38,Instagram,49,2,Unknown,Cyprus
-46.78243,17.772285,1,23.21,Facebook,41,1,Unknown,Monaco
41.302334,21.592129,3,35.2,LinkedIn,56,1,Unknown,Israel
-69.68879,11.434703,1,17.24,LinkedIn,24,1,Positive,Cyprus
-57.56798,10.084658,1,27.33,Instagram,57,2,Negative,Norway
49.106567,33.20879,3,16.92,LinkedIn,62,0,Positive,Andorra
-18.854322,25.71164,2,16.22,LinkedIn,56,2,Unknown,India
74.21592,1.3120536,3,35.09,LinkedIn,41,2,Unknown,Sao Tome and Principe
29.273857,-27.929977,0,74.07,LinkedIn,30,2,Unknown,Guinea-Bissau
5.6247096,-45.729816,0,166.32,LinkedIn,30,2,Unknown,Namibia
79.50389,10.104059,3,18.5,LinkedIn,63,1,Positive,San Marino
4.3559895,32.841553,2,16.08,Instagram,32,2,Unknown,Heard Island and McDonald Islands
-0.31611314,-45.26594,0,142.88,Twitter,35,0,Unknown,Guadeloupe
-0.62849045,-24.338154,0,56.92,Instagram,46,2,Unknown,Seychelles
35.406086,-24.552803,0,57.35,Instagram,27,1,Neutral,Botswana
-63.25504,25.439272,1,28.86,Instagram,40,0,Unknown,Korea
-46.503155,22.489817,1,17.51,Instagram,37,1,Negative,Luxembourg
51.283646,-34.895172,0,95.19,Twitter,55,1,Positive,American Samoa
3.7865198,-28.6711,0,11.57,LinkedIn,44,1,Positive,Mayotte
72.88509,-16.998447,3,70.42,Twitter,19,1,Unknown,Tokelau
80.742455,-3.3091483,3,28.37,Instagram,58,0,Negative,Namibia
14.595235,-40.056488,0,19.67,Facebook,38,1,Positive,Azerbaijan
-16.046495,23.911085,2,19.88,Facebook,36,1,Unknown,Slovenia
-31.140291,-24.820196,4,69.82,LinkedIn,18,2,Neutral,Western Sahara
25.533667,6.537288,2,12.27,LinkedIn,27,2,Unknown,Northern Mariana Islands
77.30524,-27.595417,3,256.32,Twitter,42,2,Positive,India
84.45394,6.5305834,3,43.8,Instagram,27,0,Unknown,Swaziland
-3.0153437,-13.818416,0,39.09,LinkedIn,32,1,Unknown,Ecuador
42.005405,16.99862,3,25.73,LinkedIn,49,2,Positive,Mayotte
-31.145853,40.655697,1,20.65,LinkedIn,21,1,Positive,Kenya
-12.904735,-0.123596154,2,49.98,LinkedIn,46,2,Unknown,Equatorial Guinea
-46.717686,-25.771616,4,43.69,LinkedIn,41,2,Negative,Austria
71.60829,26.858225,3,15.01,LinkedIn,46,0,Unknown,Israel
-46.020542,38.3944,1,27.52,Instagram,47,0,Unknown,Guatemala
52.896923,21.373585,3,18.24,Instagram,45,0,Unknown,Russian Federation
60.313717,-13.097857,3,62.81,Twitter,39,0,Unknown,Northern Mariana Islands
17.220877,2.480602,2,26.79,LinkedIn,58,1,Unknown,Antigua and Barbuda
-38.358837,-5.3122864,4,17.69,Twitter,48,1,Unknown,Egypt
-13.239315,-43.97042,0,142.99,LinkedIn,56,0,Unknown,Lao People's Democratic Republic
-1.2953392,13.37098,2,19.36,Facebook,52,0,Unknown,Sri Lanka
-2.648394,-45.97028,0,29.59,LinkedIn,27,1,Unknown,French Guiana
67.08227,-0.5406365,3,31.72,Facebook,45,2,Negative,El Salvador
62.657505,8.10181,3,40.46,Facebook,26,1,Unknown,Benin
-30.831572,-38.88404,4,83.0,LinkedIn,59,1,Unknown,Morocco
-4.7280035,6.5468416,2,29.03,Twitter,25,2,Unknown,Svalbard & Jan Mayen Islands
54.14197,21.580082,3,8.29,Twitter,28,2,Unknown,Sudan
70.34752,28.791649,3,26.27,Facebook,57,0,Negative,Namibia
54.819775,22.30064,3,11.3,Twitter,42,0,Unknown,Liberia
-79.442444,34.887566,1,19.28,Instagram,33,2,Unknown,Zambia
42.552963,-29.967571,0,88.62,LinkedIn,40,1,Unknown,Finland
-41.870735,23.394129,1,9.64,Facebook,33,2,Neutral,Bermuda
-5.528525,21.436062,2,28.74,Instagram,24,0,Neutral,Cyprus
75.711815,-9.812558,3,60.18,Instagram,50,2,Negative,Holy See (Vatican City State)
51.07032,-22.87993,3,51.48,Facebook,32,0,Neutral,Papua New Guinea
-31.85531,-32.099728,4,78.3,Facebook,27,2,Negative,Zambia
39.31839,-43.645607,0,39.23,Instagram,37,0,Positive,Kazakhstan
18.831972,-30.630705,0,72.41,Instagram,28,1,Positive,Saint Barthelemy
71.04546,12.895295,3,26.57,LinkedIn,50,2,Negative,Comoros
